userId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,titles
212,3.50462963,3.574712644,3.736111111,3.683333333,3.614942529,3.638297872,0,3.612903226,3.727272727,4,3.428571429,3.446428571,3.75,3.526315789,3.625,3.441176471,3.436363636,3.4,3.5,"['Three Billboards Outside Ebbing, Missouri (2017)', 'Isle of Dogs (2018)', 'Shawshank Redemption, The (1994)', ""Monty Python's Life of Brian (1979)"", 'Fight Club (1999)', 'Naked Gun: From the Files of Police Squad!, The (1988)', ""Emperor's New Groove, The (2000)"", 'Old Boy (2003)', ""Pan's Labyrinth (Laberinto del fauno, El) (2006)"", 'Hot Fuzz (2007)']"
213,3.928571429,3.783333333,4,3.8,3.833333333,3.875,0,3.964285714,3.722222222,0,3.464285714,3.6875,5,3.5,4.090909091,3.875,3.727272727,3.875,0,"['Terminator 2: Judgment Day (1991)', 'Big Fish (2003)', 'Shrek 2 (2004)', 'Alien (1979)', 'Rocky (1976)', 'Rambo: First Blood Part II (1985)', 'Rocky III (1982)', 'Shrek (2001)', 'Resident Evil (2002)', 'Bourne Identity, The (2002)']"
214,2.8,2.833333333,3,3,2.75,3,0,3,2.8,0,0,0,3,3,2.75,2.75,2.833333333,0,0,"[""William Shakespeare's Romeo + Juliet (1996)"", 'Toy Story (1995)', 'Sense and Sensibility (1995)', ""Mr. Holland's Opus (1995)"", 'Lawnmower Man 2: Beyond Cyberspace (1996)', 'Once Upon a Time... When We Were Colored (1995)', 'Happy Gilmore (1996)', 'Primal Fear (1996)', 'Mission: Impossible (1996)', 'James and the Giant Peach (1996)']"
215,3.952380952,4.0625,0,4.5,3.833333333,3.8,5,4.08490566,3.944444444,4,2.5,4,0,4,3.944444444,3.75,3.583333333,4.1875,2.5,"['Usual Suspects, The (1995)', 'Shawshank Redemption, The (1994)', 'Cinema Paradiso (Nuovo cinema Paradiso) (1989)', 'Apocalypse Now (1979)', 'Amadeus (1984)', 'Pump Up the Volume (1990)', 'Real Genius (1985)', 'Breakfast Club, The (1985)', 'Life Is Beautiful (La Vita è bella) (1997)', 'Red Violin, The (Violon rouge, Le) (1998)']"
216,3.35,3.45,3.5,3.555555556,3.633027523,3.818181818,5,3.677419355,3.588235294,4.333333333,3,4,3.761904762,4,3.897435897,3,3.461538462,3.4,4,"['Babe (1995)', 'Flirting With Disaster (1996)', 'Beauty and the Beast (1991)', 'Philadelphia Story, The (1940)', 'Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)', 'Rebecca (1940)', 'Notorious (1946)', 'To Catch a Thief (1955)', 'His Girl Friday (1940)', 'Fish Called Wanda, A (1988)']"
217,2.841004184,2.948275862,3.115384615,2.786666667,2.639072848,2.885057471,0,2.838323353,2.676056338,3,2.76,0,2.8,3.0625,2.594594595,2.911764706,2.91875,2.620689655,2.428571429,"['Star Wars: Episode IV - A New Hope (1977)', 'Fargo (1996)', 'Mission: Impossible (1996)', 'Victor/Victoria (1982)', 'Star Wars: Episode V - The Empire Strikes Back (1980)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Star Wars: Episode VI - Return of the Jedi (1983)', 'Sting, The (1973)', 'Indiana Jones and the Last Crusade (1989)', 'Star Trek IV: The Voyage Home (1986)']"
218,3.125,3.111111111,0,0,3.454545455,3.833333333,0,3.666666667,3,4.5,3.75,2.666666667,3.25,3.125,3.666666667,2.75,2.916666667,4,0,"['Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Boogie Nights (1997)', 'Chinatown (1974)', 'Adventures of Priscilla, Queen of the Desert, The (1994)', 'Hudsucker Proxy, The (1994)', 'Vertigo (1958)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Bridge on the River Kwai, The (1957)', 'When Harry Met Sally... (1989)', 'Austin Powers: International Man of Mystery (1997)']"
219,3.098790323,3.161290323,3.5375,2.833333333,3.092039801,3.43902439,3.75,3.394230769,2.976923077,4.1875,3.016129032,3.375,3.392857143,3.788461538,3.016949153,3.016949153,3.273869347,3.416666667,3.4,"['Usual Suspects, The (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Shawshank Redemption, The (1994)', 'Lion King, The (1994)', 'Rear Window (1954)', 'Die Hard (1988)', 'Fifth Element, The (1997)', 'Matrix, The (1999)', 'South Park: Bigger, Longer and Uncut (1999)', 'American Beauty (1999)']"
220,3.792929293,3.91954023,4.153846154,4,4.033333333,4.308823529,4,4.110169492,4.02,0,3.6,3.925,4.3125,3.95,4.227272727,3.903508772,3.761538462,3.857142857,4.6,"['Toy Story (1995)', 'Usual Suspects, The (1995)', 'Apollo 13 (1995)', 'Clerks (1994)', 'Star Wars: Episode IV - A New Hope (1977)', 'Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', 'Jurassic Park (1993)', 'Aladdin (1992)']"
221,3.740384615,3.833333333,4.125,3.714285714,3.949541284,4.24375,4.423076923,4.229381443,4.236842105,4.444444444,4.25,2.5,3.833333333,4.4,4.194444444,3.84,4.130769231,4.240740741,4.088235294,"['Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Taxi Driver (1976)', 'Pulp Fiction (1994)', 'Blade Runner (1982)', 'Fargo (1996)', 'Vertigo (1958)', 'North by Northwest (1959)', 'Casablanca (1942)', 'Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)', 'All About Eve (1950)']"
222,3.194805195,3.185714286,3,2.45,3.084070796,3.253731343,2.75,3.234782609,3.15,3,2.5,3.181818182,3.3,3.166666667,2.930232558,3.303571429,3.127272727,3.428571429,3.625,"['Blues Brothers, The (1980)', 'Wolf of Wall Street, The (2013)', 'Godfather, The (1972)', 'Godfather: Part II, The (1974)', 'Back to the Future (1985)', 'Gladiator (2000)', 'Blow (2001)', 'Zoolander (2001)', 'Beautiful Mind, A (2001)', 'Catch Me If You Can (2002)']"
223,3.461538462,3.543478261,3.8125,3.55,3.32,3.458333333,4,3.233333333,3.433333333,4,2,3.5,3.666666667,3.5625,3.647058824,3.423076923,3.076923077,3.25,3,"[""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Garden State (2004)', ""Pan's Labyrinth (Laberinto del fauno, El) (2006)"", 'Shawshank Redemption, The (1994)', 'Practical Magic (1998)', 'Sixth Sense, The (1999)', 'Incredibles, The (2004)', 'Dark Knight, The (2008)', 'Sixteen Candles (1984)', 'Shakespeare in Love (1998)']"
224,3.285714286,3.571428571,4,4.333333333,4.5,4.333333333,0,4.333333333,4.75,0,2.5,0,0,5,4.310344828,3.25,3.5,4,0,"['Clueless (1995)', 'Only You (1994)', 'Forrest Gump (1994)', ""Schindler's List (1993)"", 'Princess Bride, The (1987)', 'Stand by Me (1986)', 'Groundhog Day (1993)', 'Back to the Future (1985)', 'When Harry Met Sally... (1989)', 'Jerry Maguire (1996)']"
225,3.7,3.833333333,3.5,3.5,3.705882353,3.833333333,0,3.625,3.875,0,3.5,0,3.5,3.571428571,3.785714286,3.5,3.769230769,1,0,"['Friday (1995)', 'Happy Gilmore (1996)', 'Clerks (1994)', 'Dumb & Dumber (Dumb and Dumber) (1994)', 'Tommy Boy (1995)', 'Kingpin (1996)', 'Stand by Me (1986)', 'Jaws (1975)', ""Can't Hardly Wait (1998)"", 'Friday the 13th (1980)']"
226,3.459459459,3.523809524,3.294871795,3.364285714,3.51590106,3.668831169,4.166666667,3.598159509,3.46875,0,2.875,3.714285714,3.242857143,3.459459459,3.352272727,3.401408451,3.416666667,3.590909091,3.227272727,"['Seven (a.k.a. Se7en) (1995)', 'Happy Gilmore (1996)', 'Hackers (1995)', 'Mallrats (1995)', 'Billy Madison (1995)', 'Clerks (1994)', 'Dumb & Dumber (Dumb and Dumber) (1994)', 'Mystery Science Theater 3000: The Movie (1996)', 'Willy Wonka & the Chocolate Factory (1971)', 'Monty Python and the Holy Grail (1975)']"
227,4.086206897,4.023809524,4.25,4.333333333,4.441176471,4.304347826,4,4.275,4,4,4.5,3.888888889,4.25,4.222222222,4.1,4.15,4.333333333,4.318181818,4.5,"['Seven (a.k.a. Se7en) (1995)', 'Forrest Gump (1994)', 'Trainspotting (1996)', 'Fight Club (1999)', 'Big Fish (2003)', 'Dogville (2003)', 'Hotel Rwanda (2004)', 'Stranger than Fiction (2006)', 'Last King of Scotland, The (2006)', 'Elite Squad (Tropa de Elite) (2007)']"
228,3.821428571,3.5625,3.5,3,2.75,4,0,3.583333333,4,0,4,0,0,4.25,3,4.045454545,3.875,4,0,"['Usual Suspects, The (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Alien (1979)', 'Event Horizon (1997)', 'Matrix, The (1999)', 'Shawshank Redemption, The (1994)', 'Blade Runner (1982)', 'Godfather, The (1972)', 'Star Wars: Episode V - The Empire Strikes Back (1980)', 'Star Trek V: The Final Frontier (1989)']"
229,3.7,3.769230769,4.5,4,3.607142857,3.785714286,0,3.928571429,3.5,0,3.5,4.5,4,4,3.846153846,3.6,3.727272727,4.333333333,3,"['Toy Story (1995)', 'Babe (1995)', 'Braveheart (1995)', 'Apollo 13 (1995)', 'French Kiss (1995)', 'Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Fugitive, The (1993)', 'Terminator 2: Judgment Day (1991)', 'GoldenEye (1995)']"
230,3.142857143,3.244680851,2.705882353,2.5625,2.886792453,2.764705882,0,2.535714286,3.083333333,0,2.75,3.45,2.4,2.8125,2.625,3.0625,3.1,2.25,2.5,"['Fifth Element, The (1997)', 'Pirates of the Caribbean: The Curse of the Black Pearl (2003)', ""Pirates of the Caribbean: Dead Man's Chest (2006)"", 'Transformers (2007)', 'Meet the Parents (2000)', 'Finding Nemo (2003)', 'Matrix Revolutions, The (2003)', 'I, Robot (2004)', 'Mr. & Mrs. Smith (2005)', 'Batman Begins (2005)']"
231,4.409090909,3.928571429,0,0,3.25,4.428571429,0,3.444444444,3,0,4.333333333,4,0,0,3.5,4.166666667,4.333333333,2,0,"['Terminator 2: Judgment Day (1991)', 'Die Hard (1988)', 'Aliens (1986)', 'Matrix, The (1999)', 'Dark Knight, The (2008)', 'Slumdog Millionaire (2008)', 'Star Wars: Episode IV - A New Hope (1977)', 'Pulp Fiction (1994)', 'Silence of the Lambs, The (1991)', 'Godfather, The (1972)']"
232,3.321167883,3.165,2.992857143,2.961538462,3.077333333,3.438931298,3.3,3.493883792,3.107758621,4.5,2.91875,3.526315789,3.127659574,3.325396825,3.274509804,3.256097561,3.291497976,3.921875,3.75,"['Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Star Wars: Episode VI - Return of the Jedi (1983)', 'Saving Private Ryan (1998)', 'American History X (1998)', 'Sixth Sense, The (1999)', 'Green Mile, The (1999)', 'Gladiator (2000)', 'Memento (2000)', 'We Were Soldiers (2002)']"
233,3.108695652,3.115384615,3.6,3.409090909,3.25,3.56097561,3.25,3.463855422,3.204545455,3,4,3.038461538,3.25,3.28125,3.583333333,2.942307692,3.209302326,3.458333333,3.5,"['Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', 'Eternal Sunshine of the Spotless Mind (2004)', 'Three Billboards Outside Ebbing, Missouri (2017)', 'Silence of the Lambs, The (1991)', 'Matrix, The (1999)', 'Requiem for a Dream (2000)', 'Dark Knight, The (2008)', 'Inside Out (2015)', 'Usual Suspects, The (1995)']"
234,3.465909091,3.557692308,3.8,3.404494382,3.458823529,3.681818182,0,3.804347826,3.510638298,0,4.2,5,4.1,3.75,3.9,3.744186047,3.75,2.8,3.625,"['Toy Story (1995)', 'Powder (1995)', 'Pocahontas (1995)', 'Batman Forever (1995)', 'Casper (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Santa Clause, The (1994)', 'Lion King, The (1994)', 'Jurassic Park (1993)', 'Tombstone (1993)']"
235,3.375,3.466666667,4,3.6,3.423076923,3.75,4,3.931034483,3.5,0,5,5,4,3.333333333,3.888888889,3.285714286,3.631578947,4.25,3,"['Leaving Las Vegas (1995)', ""Mr. Holland's Opus (1995)"", 'Apollo 13 (1995)', 'Quiz Show (1994)', 'Forrest Gump (1994)', 'Lion King, The (1994)', 'Speed (1994)', ""Schindler's List (1993)"", 'Silence of the Lambs, The (1991)', 'Beauty and the Beast (1991)']"
236,5,5,0,0,4.058823529,4.666666667,0,4.4,4.333333333,0,3.5,0,4,4.333333333,4.333333333,3.666666667,3.857142857,0,0,"['Alien (1979)', 'Young Frankenstein (1974)', 'Jaws (1975)', 'Halloween (1978)', 'Exorcist, The (1973)', 'Varsity Blues (1999)', 'Payback (1999)', 'Lock, Stock & Two Smoking Barrels (1998)', '10 Things I Hate About You (1999)', 'Go (1999)']"
237,3.388888889,3.071428571,3,3,3,3.392857143,0,3.5,2.833333333,0,3.5,3.75,0,3.5,3.1875,3.590909091,3.523809524,3.125,0,"['Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Shawshank Redemption, The (1994)', ""One Flew Over the Cuckoo's Nest (1975)"", 'Men in Black (a.k.a. MIB) (1997)', 'Game, The (1997)', 'Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', '12 Angry Men (1957)', 'Perfect Murder, A (1998)', 'Matrix, The (1999)', 'Eternal Sunshine of the Spotless Mind (2004)']"
238,3.882352941,2.6,0,1.666666667,3.666666667,4,0,3.583333333,0,4,3,0,0,4.25,4.25,2,4.058823529,4.166666667,3.75,"['Patton (1970)', 'Godfather: Part III, The (1990)', 'Doctor Zhivago (1965)', 'Magnum Force (1973)', 'Sudden Impact (1983)', 'Desperado (1995)', 'Basic Instinct (1992)', 'Godfather: Part II, The (1974)', 'Air Force One (1997)', 'French Connection, The (1971)']"
239,3.996031746,3.964285714,3.933333333,3.970588235,3.851190476,4.284722222,4.125,4.165289256,3.930555556,3.75,3.5,4,3.75,4.18,3.987179487,3.907692308,4.015,4.46875,4,"['Heat (1995)', 'American President, The (1995)', 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Seven (a.k.a. Se7en) (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Natural Born Killers (1994)', 'Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', 'In the Name of the Father (1993)']"
240,3.931818182,3.868421053,3.7,3.655172414,4.072727273,3.333333333,0,3.714285714,4,0,4.166666667,3.666666667,3.625,3.25,3.666666667,4.047619048,3.833333333,4.2,4.8,"['Toy Story (1995)', 'Jumanji (1995)', 'Ace Ventura: When Nature Calls (1995)', 'Babe (1995)', 'Clueless (1995)', 'Broken Arrow (1996)', 'Happy Gilmore (1996)', 'Braveheart (1995)', 'Die Hard: With a Vengeance (1995)', 'First Knight (1995)']"
241,3.8,3.928571429,4,3.5,4.083333333,3.884615385,0,3.969230769,3.5,0,3.333333333,4.333333333,4.125,3.777777778,4.1,4.1,3.772727273,3.666666667,4,"['Before Sunrise (1995)', 'Dancer in the Dark (2000)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Dogville (2003)', 'Before Sunset (2004)', 'Before Midnight (2013)', 'Her (2013)', 'Pulp Fiction (1994)', 'Silence of the Lambs, The (1991)', 'Godfather, The (1972)']"
242,3.2,3.272727273,3,3,3.25,3.555555556,0,3.625,3,0,5,3,3,5,3.25,3.6,3.9375,3.5,3.333333333,"['Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Seven (a.k.a. Se7en) (1995)', 'Interview with the Vampire: The Vampire Chronicles (1994)', 'Pulp Fiction (1994)', 'Quiz Show (1994)', 'Fugitive, The (1993)', 'Silence of the Lambs, The (1991)', 'Taxi Driver (1976)', 'Crimson Tide (1995)', 'Waterworld (1995)']"
243,4.217391304,4.181818182,3.333333333,3.333333333,3.923076923,4.111111111,0,4.25,3.8,0,0,3,3.333333333,5,4,4,4.466666667,4.25,0,"['GoldenEye (1995)', ""Mr. Holland's Opus (1995)"", 'Rumble in the Bronx (Hont faan kui) (1995)', 'Crimson Tide (1995)', 'Die Hard: With a Vengeance (1995)', 'Johnny Mnemonic (1995)', 'Showgirls (1995)', 'Drop Zone (1994)', 'Crow, The (1994)', 'Speed (1994)']"
244,3.641509434,3.884615385,0,3,4.105263158,3.277777778,0,3.590909091,3.833333333,3,4,0,0,3.25,3.8,3.705882353,3.476190476,4.066666667,4.333333333,"['Heat (1995)', 'GoldenEye (1995)', 'Braveheart (1995)', 'Rob Roy (1995)', 'Forrest Gump (1994)', 'Maverick (1994)', 'Fugitive, The (1993)', 'Fish Called Wanda, A (1988)', 'Platoon (1986)', 'Princess Bride, The (1987)']"
245,0,4,3.333333333,3.333333333,3.2,2.25,3.166666667,2.4,4,0,0,0,0,1,2.333333333,0,1.75,3,0,"['Hoop Dreams (1994)', 'Thin Blue Line, The (1988)', 'Toy Story 2 (1999)', 'Crumb (1994)', 'Celluloid Closet, The (1995)', 'Wallace & Gromit: A Close Shave (1995)', 'Casablanca (1942)', 'Wallace & Gromit: The Wrong Trousers (1993)', 'Paradise Lost: The Child Murders at Robin Hood Hills (1996)', 'Player, The (1992)']"
246,4.263513514,4.330882353,4.596774194,4.596153846,4.265625,4.0625,0,4.255102041,4.362745098,4.833333333,4.428571429,4.288461538,3.8,4.48,4.372340426,4.197916667,4.205357143,4.7,4.5,"['Sense and Sensibility (1995)', 'City of Lost Children, The (Cité des enfants perdus, La) (1995)', 'Chungking Express (Chung Hing sam lam) (1994)', 'Star Wars: Episode IV - A New Hope (1977)', 'Four Weddings and a Funeral (1994)', 'Addams Family Values (1993)', 'Blade Runner (1982)', 'Terminator 2: Judgment Day (1991)', 'Dead Man (1995)', 'Star Wars: Episode V - The Empire Strikes Back (1980)']"
247,3.706896552,3.658730159,3.795454545,3.68,3.742857143,3.883333333,0,3.902985075,3.758064516,3,4.166666667,3.8,3.454545455,4.131578947,3.340909091,3.555555556,3.821428571,4.125,3.25,"['Toy Story (1995)', 'Usual Suspects, The (1995)', 'Forrest Gump (1994)', 'Lion King, The (1994)', 'Aladdin (1992)', ""Singin' in the Rain (1952)"", ""One Flew Over the Cuckoo's Nest (1975)"", 'Princess Bride, The (1987)', 'Truman Show, The (1998)', 'Jungle Book, The (1967)']"
248,3.772727273,3.728571429,3.6875,3.714285714,3.958333333,3.333333333,3.5,3.375,3.75,0,0,3.25,0,4.25,4,3.730769231,3.833333333,0,0,"['Incredibles, The (2004)', 'Doctor Who: The Doctor, the Widow and the Wardrobe (2011)', 'Doctor Who: Voyage Of The Damned (2007)', 'WALL·E (2008)', 'Limitless (2011)', 'Now You See Me (2013)', 'Deadpool (2016)', 'Doctor Who: The Runaway Bride (2007)', 'Now You See Me 2 (2016)', 'Deadpool 2 (2018)']"
249,3.713043478,3.716549296,3.821917808,3.6,3.577380952,3.830729167,3.8,3.904984424,3.638888889,4.5,3.319587629,3.775,3.818181818,3.764044944,3.665217391,3.733193277,3.643854749,3.881578947,4.09375,"['Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Seven (a.k.a. Se7en) (1995)', 'Braveheart (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'Lion King, The (1994)', ""Monty Python's Life of Brian (1979)"", 'Star Wars: Episode V - The Empire Strikes Back (1980)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)']"
250,3.75,4,4.125,4.125,3.571428571,4.5,0,4.5625,4.5,0,4.5,0,4.5,4,4.571428571,3.75,4,4.5,4.5,"['Shawshank Redemption, The (1994)', 'Adventures of Priscilla, Queen of the Desert, The (1994)', 'Sound of Music, The (1965)', 'Dead Poets Society (1989)', 'Fantasia (1940)', 'Color Purple, The (1985)', 'Fatal Attraction (1987)', 'Erin Brockovich (2000)', 'Thelma & Louise (1991)', 'Little Women (1933)']"
251,5,5,4.166666667,4.166666667,5,4.9375,5,4.8,5,0,5,5,0,5,5,5,4.944444444,5,0,"['Seven (a.k.a. Se7en) (1995)', 'Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', ""Schindler's List (1993)"", 'Silence of the Lambs, The (1991)', 'Fargo (1996)', 'Reservoir Dogs (1992)', 'Princess Bride, The (1987)']"
252,3.863636364,4.194444444,4.394736842,4.433333333,4.3,3.5,0,4.321428571,4.25,0,0,4,4.375,4,4.3,3.857142857,4,0,0,"['Lion King, The (1994)', 'Pleasantville (1998)', 'Finding Nemo (2003)', 'Toy Story 3 (2010)', 'Paperman (2012)', 'Inside Out (2015)', 'Kubo and the Two Strings (2016)', 'Arrival (2016)', 'Toy Story (1995)', 'Mrs. Doubtfire (1993)']"
253,3.25,4,4.625,0,4.411764706,4.7,4.3125,4.4,4.7,4.5,0,2,4.75,4.2,4.333333333,3.833333333,4.5,5,4.5,"['Farewell My Concubine (Ba wang bie ji) (1993)', 'Fargo (1996)', 'Amadeus (1984)', 'Fried Green Tomatoes (1991)', 'My Life in Pink (Ma vie en rose) (1997)', 'Life Is Beautiful (La Vita è bella) (1997)', 'Election (1999)', 'All About My Mother (Todo sobre mi madre) (1999)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Adaptation (2002)']"
254,3.841463415,3.926470588,4.5,4.25,3.87037037,4.171875,4.125,4.046153846,4.1,4.75,4.1875,4.125,4.25,4.105263158,3.888888889,3.666666667,3.923076923,4.571428571,4,"['Pulp Fiction (1994)', 'Forrest Gump (1994)', ""Schindler's List (1993)"", 'Shining, The (1980)', 'Saving Private Ryan (1998)', 'Matrix, The (1999)', 'Sixth Sense, The (1999)', 'American Beauty (1999)', 'Fight Club (1999)', 'Requiem for a Dream (2000)']"
255,4.166666667,2.714285714,2.4,2.3,2.75,2.4,1,1.4,1.5,0,3,0,2.8,1,1.571428571,3.5,3,5,1.333333333,"['Ace Ventura: Pet Detective (1994)', 'Beverly Hills Cop III (1994)', ""Cheech and Chong's Up in Smoke (1978)"", 'Star Wars: Episode VI - Return of the Jedi (1983)', 'Blues Brothers, The (1980)', 'Stripes (1981)', 'Ghostbusters (a.k.a. Ghost Busters) (1984)', 'Animal House (1978)', 'Caddyshack (1980)', '3 Ninjas: High Noon On Mega Mountain (1998)']"
256,4,3.903225806,3.5,3.904761905,3.871428571,4.204545455,4,3.990909091,3.416666667,0,4.0625,3.911764706,4,4.083333333,4,3.926229508,4.011363636,4.125,4.333333333,"['Four Rooms (1995)', 'Judge Dredd (1995)', 'Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'Shawshank Redemption, The (1994)', 'Demolition Man (1993)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Back to the Future (1985)', 'Back to the Future Part II (1989)', 'Men of Honor (2000)', 'Beautiful Mind, A (2001)']"
257,3.611111111,3.4,3.5,3.5,3,3.083333333,0,3.833333333,3.5,0,0,0,3.75,4,3,4,3.625,0,2.5,"['This Is Spinal Tap (1984)', 'Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)', 'Beverly Hills Cop III (1994)', 'Dragonheart (1996)', 'Grease (1978)', 'Minority Report (2002)', 'Casino (1995)', 'Rumble in the Bronx (Hont faan kui) (1995)', 'Naked Gun 33 1/3: The Final Insult (1994)', 'Snow White and the Seven Dwarfs (1937)']"
258,3.7,3.65,4.8,4.833333333,5,5,0,4.538461538,4.083333333,0,4.5,2.5,0,4.5,5,3.5,4.142857143,2.25,0,"['Shawshank Redemption, The (1994)', 'Princess Bride, The (1987)', 'Matrix, The (1999)', 'Fight Club (1999)', 'Green Mile, The (1999)', 'Beautiful Mind, A (2001)', 'Catch Me If You Can (2002)', 'Big Fish (2003)', ""Pan's Labyrinth (Laberinto del fauno, El) (2006)"", 'WALL·E (2008)']"
